id;weight;ingredient_id;recipe_id
6319;10;14;916
6320;300;3;917
6321;850;12;917
6322;50;8;917
6323;700;22;917
6324;50;172;917
6325;180;111;918
6326;5;48;918
6327;500;7;918
6328;15;14;918
6329;50;172;918
6330;75;21;918
6331;300;93;918
6332;200;279;918
6333;250;92;918
6334;2;51;918
6335;3;21;918
6336;25;4;919
6337;280;26;919
6338;350;77;919
6339;115;19;919
6340;300;18;920
6341;300;60;920
6342;200;264;920
6343;250;26;920
6344;130;265;920
6345;60;172;920
6346;10;14;920
6347;20;14;921
6348;200;26;921
6349;100;76;921
6350;400;76;921
6351;164;19;922
6352;207;92;922
6353;200;264;922
6354;190;26;922
6355;100;207;922
6356;8;94;922
6357;100;80;923
6358;40;8;923
6359;25;31;923
6360;500;74;923
6361;15;29;923
6362;10;52;924
6363;20;48;924
6364;170;81;924
6365;480;7;924
6366;800;0;924
6367;20;11;924
6368;5;51;924
6369;5;21;924
6370;200;21;924
6371;20;14;924
6372;150;8;924
6373;5;48;925
6374;100;26;925
6375;20;6;925
6376;80;29;925
6377;25;8;925
6378;20;14;925
6379;1000;10;925
6380;30;14;926
6381;5;48;926
6382;20;8;926
6383;5;11;926
6384;100;20;926
6385;80;4;926
6386;1000;10;926
6390;5;21;928
6391;5;48;928
6392;30;91;928
6393;300;72;928
6394;700;15;928
6395;450;164;929
6396;20;8;929
6397;100;29;929
6398;28;11;929
6399;200;172;929
6400;200;5;929
6401;65;14;929
6402;10;8;930
6403;50;31;930
6404;400;15;930
6405;70;21;930
6406;150;153;930
6407;220;5;930
6408;600;1;930
6409;5;11;930
6410;20;14;930
6411;100;14;931
6412;5000;7;931
6413;250;48;931
6414;300;52;931
6415;100;97;931
6416;100;11;931
6417;500;3;931
6418;2000;1;931
6419;1000;4;931
6420;3000;5;931
6421;3000;19;931
6422;10;21;931
6423;200;50;932
6424;160;111;932
6425;100;27;932
6426;100;87;932
6427;100;80;932
6428;50;26;933
6429;150;111;933
6430;200;145;933
6431;150;273;933
6432;350;12;933
6433;120;172;933
6434;10;40;933
6435;20;52;933
6436;5;48;933
6437;3;21;933
6438;350;31;934
6439;5;11;934
6440;15;6;934
6441;500;21;934
6442;500;5;934
6443;500;164;934
6444;50;80;934
6445;400;5;935
6446;400;1;935
6447;100;4;935
6448;20;11;935
6449;50;14;935
6450;10;8;935
6451;30;8;935
6452;30;31;935
6453;400;164;935
6454;400;53;936
6455;20;14;936
6456;40;81;936
6457;10;11;936
6458;70;27;936
6459;20;8;936
6460;20;239;936
6461;30;4;937
6462;20;80;937
6463;300;77;937
6464;10;40;938
6465;20;8;938
6466;50;4;938
6467;50;77;938
6468;10;14;938
6469;70;19;938
6470;70;5;938
6471;30;31;939
6472;50;91;939
6473;100;26;939
6474;300;1;939
6475;300;10;939
